subproject,library_id,index,donor_id,fastq_path_r1,fastq_path_r2,symbolic_link_r1,symbolic_link_r2,zUMI_barcode,plate,original_barcode,well,sample_id
CLL_52,AF9793,N722-S517-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N722-S517-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N722-S517-NX-xt_2.fastq.gz,CLL_05-76_S159_L006_R1_001.fastq.gz,CLL_05-76_S159_L006_R2_001.fastq.gz,QFPVMSDY,P2463,P2463_N722-S517,CLL_05_76_D06,05/76
CLL_52,AG0527,N707-S508-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N707-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N707-S508-NX-xt_2.fastq.gz,CLL_10-7434_S310_L001_R1_001.fastq.gz,CLL_10-7434_S310_L001_R2_001.fastq.gz,QGRBKDCA,P2468,P2468_N707-S508,CLL_10_7434_F07,10/7434
CLL_52,AG0592,N719-S510-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N719-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N719-S510-NX-xt_2.fastq.gz,CLL_05-599_S160_L001_R1_001.fastq.gz,CLL_05-599_S160_L001_R2_001.fastq.gz,QHETNEUS,P2469,P2469_N719-S510,CLL_05_599_G03,05/599
CLL_52,AF9475,N702-S508-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N702-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N702-S508-NX-xt_2.fastq.gz,CLL_05-599_S221_L006_R1_001.fastq.gz,CLL_05-599_S221_L006_R2_001.fastq.gz,QHIXZEWX,P2460,P2460_N702-S508,CLL_05_599_F02,05/599
CLL_52,AF9491,N704-S508-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S508-NX-xt_2.fastq.gz,CLL_05-76_S61_L006_R1_001.fastq.gz,CLL_05-76_S61_L006_R2_001.fastq.gz,QHJBNKRM,P2460,P2460_N704-S508,CLL_05_76_F04,05/76
CLL_52,AG0650,N728-S502-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S502-NX-xt_2.fastq.gz,CLL_14-2116_S26_L001_R1_001.fastq.gz,CLL_14-2116_S26_L001_R2_001.fastq.gz,QHKMCWMX,P2469,P2469_N728-S502,CLL_14_2116_A11,14/2116
CLL_52,AG0728,N710-S521-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S521-NX-xt_2.fastq.gz,CLL_10-7434_S320_L001_R1_001.fastq.gz,CLL_10-7434_S320_L001_R2_001.fastq.gz,QKFQWHGM,P2470,P2470_N710-S521,CLL_10_7434_G08,10/7434
CLL_52,AG0692,N704-S516-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N704-S516-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N704-S516-NX-xt_2.fastq.gz,CLL_05-76_S109_L001_R1_001.fastq.gz,CLL_05-76_S109_L001_R2_001.fastq.gz,QKJRLHNM,P2470,P2470_N704-S516,CLL_05_76_C04,05/76
CLL_52,AG0105,N711-S517-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S517-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S517-NX-xt_2.fastq.gz,CLL_10-7434_S281_L007_R1_001.fastq.gz,CLL_10-7434_S281_L007_R2_001.fastq.gz,QKNZHNGL,P2466,P2466_N711-S517,CLL_10_7434_D09,10/7434
CLL_52,AG0849,N728-S522-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S522-NX-xt_2.fastq.gz,CLL_14-2116_S196_L001_R1_001.fastq.gz,CLL_14-2116_S196_L001_R2_001.fastq.gz,QLISPKZH,P2471,P2471_N728-S522,CLL_14_2116_H11,14/2116
CLL_52,AF9839,N729-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S515-NX-xt_2.fastq.gz,CLL_14-2116_S23_L006_R1_001.fastq.gz,CLL_14-2116_S23_L006_R2_001.fastq.gz,QLNRCWWU,P2463,P2463_N729-S515,CLL_14_2116_B12,14/2116
CLL_52,AG0139,N716-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N716-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N716-S520-NX-xt_2.fastq.gz,CLL_05-599_S211_L007_R1_001.fastq.gz,CLL_05-599_S211_L007_R2_001.fastq.gz,QMJNFCOJ,P2467,P2467_N716-S520,CLL_05_599_F01,05/599
CLL_52,AF9913,N711-S506-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S506-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S506-NX-xt_2.fastq.gz,CLL_10-7434_S271_L007_R1_001.fastq.gz,CLL_10-7434_S271_L007_R2_001.fastq.gz,QNSANWQQ,P2464,P2464_N711-S506,CLL_10_7434_D09,10/7434
CLL_52,AG0159,N720-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S515-NX-xt_2.fastq.gz,CLL_05-76_S246_L007_R1_001.fastq.gz,CLL_05-76_S246_L007_R2_001.fastq.gz,QOHIWDCK,P2467,P2467_N720-S515,CLL_05_76_B04,05/76
CLL_52,AF9479,N703-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N703-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N703-S503-NX-xt_2.fastq.gz,CLL_05-599_S173_L006_R1_001.fastq.gz,CLL_05-599_S173_L006_R2_001.fastq.gz,QPBFMCER,P2460,P2460_N703-S503,CLL_05_599_B03,05/599
CLL_52,AF9824,N727-S516-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S516-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S516-NX-xt_2.fastq.gz,CLL_14-2116_S102_L006_R1_001.fastq.gz,CLL_14-2116_S102_L006_R2_001.fastq.gz,QQAKWXJC,P2463,P2463_N727-S516,CLL_14_2116_C10,14/2116
CLL_52,AF9740,N714-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N714-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N714-S521-NX-xt_2.fastq.gz,CLL_14-2116_S259_L006_R1_001.fastq.gz,CLL_14-2116_S259_L006_R2_001.fastq.gz,QRFQUALK,P2462,P2462_N714-S521,CLL_14_2116_G11,14/2116
CLL_52,AF9652,N729-S510-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N729-S510-NX-xt_2.fastq.gz,CLL_14-2116_S114_L006_R1_001.fastq.gz,CLL_14-2116_S114_L006_R2_001.fastq.gz,QSHJPPSC,P2461,P2461_N729-S510,CLL_14_2116_G12,14/2116
CLL_52,AG0658,N729-S502-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N729-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N729-S502-NX-xt_2.fastq.gz,CLL_14-2116_S348_L001_R1_001.fastq.gz,CLL_14-2116_S348_L001_R2_001.fastq.gz,QSVNVVWR,P2469,P2469_N729-S502,CLL_14_2116_A12,14/2116
CLL_52,AF9640,N728-S505-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N728-S505-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N728-S505-NX-xt_2.fastq.gz,CLL_14-2116_S331_L006_R1_001.fastq.gz,CLL_14-2116_S331_L006_R2_001.fastq.gz,QTETTRMI,P2461,P2461_N728-S505,CLL_14_2116_C11,14/2116
CLL_52,AG0536,N710-S510-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S510-NX-xt_2.fastq.gz,CLL_10-7434_S112_L001_R1_001.fastq.gz,CLL_10-7434_S112_L001_R2_001.fastq.gz,QURTYHZT,P2468,P2468_N710-S510,CLL_10_7434_G08,10/7434
CLL_52,AG0111,N712-S515-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N712-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N712-S515-NX-xt_2.fastq.gz,CLL_14-2116_S126_L007_R1_001.fastq.gz,CLL_14-2116_S126_L007_R2_001.fastq.gz,QUSIBAIV,P2466,P2466_N712-S515,CLL_14_2116_B10,14/2116
CLL_52,AG0226,N729-S518-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N729-S518-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N729-S518-NX-xt_2.fastq.gz,CLL_14-2116_S199_L007_R1_001.fastq.gz,CLL_14-2116_S199_L007_R2_001.fastq.gz,QUTKWAEC,P2467,P2467_N729-S518,CLL_14_2116_E12,14/2116
CLL_52,AG0543,N711-S508-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N711-S508-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N711-S508-NX-xt_2.fastq.gz,CLL_10-7434_S301_L001_R1_001.fastq.gz,CLL_10-7434_S301_L001_R2_001.fastq.gz,QVFFHNZT,P2468,P2468_N711-S508,CLL_10_7434_F09,10/7434
CLL_52,AG0844,N728-S516-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S516-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N728-S516-NX-xt_2.fastq.gz,CLL_14-2116_S126_L001_R1_001.fastq.gz,CLL_14-2116_S126_L001_R2_001.fastq.gz,QVMMKCNI,P2471,P2471_N728-S516,CLL_14_2116_C11,14/2116
CLL_52,AF9967,N720-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N720-S503-NX-xt_2.fastq.gz,CLL_05-76_S152_L007_R1_001.fastq.gz,CLL_05-76_S152_L007_R2_001.fastq.gz,QVYWIJXQ,P2465,P2465_N720-S503,CLL_05_76_B04,05/76
CLL_52,AG0177,N722-S517-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S517-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N722-S517-NX-xt_2.fastq.gz,CLL_05-76_S63_L007_R1_001.fastq.gz,CLL_05-76_S63_L007_R2_001.fastq.gz,QXIOMJSJ,P2467,P2467_N722-S517,CLL_05_76_D06,05/76
CLL_52,AF9586,N720-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S507-NX-xt_2.fastq.gz,CLL_05-76_S287_L006_R1_001.fastq.gz,CLL_05-76_S287_L006_R2_001.fastq.gz,QXMMYQKC,P2461,P2461_N720-S507,CLL_05_76_E04,05/76
CLL_52,AF9668,N702-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N702-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N702-S521-NX-xt_2.fastq.gz,CLL_05-599_S286_L006_R1_001.fastq.gz,CLL_05-599_S286_L006_R2_001.fastq.gz,QYAEHNYW,P2462,P2462_N702-S521,CLL_05_599_G02,05/599
CLL_52,AG0835,N727-S515-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N727-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N727-S515-NX-xt_2.fastq.gz,CLL_14-2116_S74_L001_R1_001.fastq.gz,CLL_14-2116_S74_L001_R2_001.fastq.gz,QYAHLQWC,P2471,P2471_N727-S515,CLL_14_2116_B10,14/2116
CLL_52,AG0612,N722-S505-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N722-S505-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N722-S505-NX-xt_2.fastq.gz,CLL_05-76_S16_L001_R1_001.fastq.gz,CLL_05-76_S16_L001_R2_001.fastq.gz,QYSNZCVO,P2469,P2469_N722-S505,CLL_05_76_C06,05/76
CLL_52,AG0097,N710-S517-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N710-S517-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N710-S517-NX-xt_2.fastq.gz,CLL_10-7434_S75_L007_R1_001.fastq.gz,CLL_10-7434_S75_L007_R2_001.fastq.gz,QZEAGPHX,P2466,P2466_N710-S517,CLL_10_7434_D08,10/7434
CLL_52,AF9853,N701-S511-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N701-S511-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N701-S511-NX-xt_2.fastq.gz,empty_S129_L007_R1_001.fastq.gz,empty_S129_L007_R2_001.fastq.gz,QZEWLRMC,P2464,P2464_N701-S511,empty_H01,empty
CLL_52,AF9490,N704-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S507-NX-xt_2.fastq.gz,CLL_05-76_S382_L006_R1_001.fastq.gz,CLL_05-76_S382_L006_R2_001.fastq.gz,QZMNFFWJ,P2460,P2460_N704-S507,CLL_05_76_E04,05/76
CLL_52,AF9582,N720-S502-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N720-S502-NX-xt_2.fastq.gz,CLL_05-76_S245_L006_R1_001.fastq.gz,CLL_05-76_S245_L006_R2_001.fastq.gz,QZRTVFGR,P2461,P2461_N720-S502,CLL_05_76_A04,05/76
CLL_52,AG0481,N701-S511-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N701-S511-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N701-S511-NX-xt_2.fastq.gz,empty_S62_L001_R1_001.fastq.gz,empty_S62_L001_R2_001.fastq.gz,RDKPEALV,P2468,P2468_N701-S511,empty_H01,empty
CLL_52,AF9852,N701-S510-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N701-S510-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N701-S510-NX-xt_2.fastq.gz,CLL_05-599_S254_L007_R1_001.fastq.gz,CLL_05-599_S254_L007_R2_001.fastq.gz,RDLXPWPJ,P2464,P2464_N701-S510,CLL_05_599_G01,05/599
CLL_52,AF9462,N701-S502-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N701-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N701-S502-NX-xt_2.fastq.gz,CLL_05-599_S133_L006_R1_001.fastq.gz,CLL_05-599_S133_L006_R2_001.fastq.gz,REBIUPAD,P2460,P2460_N701-S502,CLL_05_599_A01,05/599
CLL_52,AG0080,N706-S516-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N706-S516-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N706-S516-NX-xt_2.fastq.gz,CLL_05-76_S121_L007_R1_001.fastq.gz,CLL_05-76_S121_L007_R2_001.fastq.gz,REXNDQYV,P2466,P2466_N706-S516,CLL_05_76_C06,05/76
CLL_52,AF9997,N723-S511-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N723-S511-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N723-S511-NX-xt_2.fastq.gz,CLL_10-7434_S376_L007_R1_001.fastq.gz,CLL_10-7434_S376_L007_R2_001.fastq.gz,RFZHZANB,P2465,P2465_N723-S511,CLL_10_7434_H07,10/7434
CLL_52,AG0107,N711-S520-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S520-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S520-NX-xt_2.fastq.gz,CLL_10-7434_S60_L007_R1_001.fastq.gz,CLL_10-7434_S60_L007_R2_001.fastq.gz,RFZSIOSQ,P2466,P2466_N711-S520,CLL_10_7434_F09,10/7434
CLL_52,AG0659,N729-S503-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N729-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N729-S503-NX-xt_2.fastq.gz,CLL_14-2116_S106_L001_R1_001.fastq.gz,CLL_14-2116_S106_L001_R2_001.fastq.gz,RGXQEJCW,P2469,P2469_N729-S503,CLL_14_2116_B12,14/2116
CLL_52,AF9826,N727-S518-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S518-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N727-S518-NX-xt_2.fastq.gz,CLL_14-2116_S87_L006_R1_001.fastq.gz,CLL_14-2116_S87_L006_R2_001.fastq.gz,RIKPIKZJ,P2463,P2463_N727-S518,CLL_14_2116_E10,14/2116
CLL_52,AF9489,N704-S506-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S506-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N704-S506-NX-xt_2.fastq.gz,CLL_05-76_S187_L006_R1_001.fastq.gz,CLL_05-76_S187_L006_R2_001.fastq.gz,RJDKYNZT,P2460,P2460_N704-S506,CLL_05_76_D04,05/76
CLL_52,AG0723,N710-S515-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S515-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N710-S515-NX-xt_2.fastq.gz,CLL_10-7434_S283_L001_R1_001.fastq.gz,CLL_10-7434_S283_L001_R2_001.fastq.gz,RJDQGMQO,P2470,P2470_N710-S515,CLL_10_7434_B08,10/7434
CLL_52,AF9463,N701-S503-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N701-S503-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N701-S503-NX-xt_2.fastq.gz,CLL_05-599_S153_L006_R1_001.fastq.gz,CLL_05-599_S153_L006_R2_001.fastq.gz,RJKDSPID,P2460,P2460_N701-S503,CLL_05_599_B01,05/599
CLL_52,AG0109,N711-S522-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N711-S522-NX-xt_2.fastq.gz,CLL_10-7434_S258_L007_R1_001.fastq.gz,CLL_10-7434_S258_L007_R2_001.fastq.gz,RMFMHFEU,P2466,P2466_N711-S522,CLL_10_7434_H09,10/7434
CLL_52,AF9804,N723-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N723-S521-NX-xt_2.fastq.gz,CLL_10-7434_S314_L006_R1_001.fastq.gz,CLL_10-7434_S314_L006_R2_001.fastq.gz,RMIBEFQO,P2463,P2463_N723-S521,CLL_10_7434_G07,10/7434
CLL_52,AG0030,N729-S502-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N729-S502-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N729-S502-NX-xt_2.fastq.gz,CLL_14-2116_S214_L007_R1_001.fastq.gz,CLL_14-2116_S214_L007_R2_001.fastq.gz,RMNXNZNS,P2465,P2465_N729-S502,CLL_14_2116_A12,14/2116
CLL_52,AG0202,N726-S518-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N726-S518-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N726-S518-NX-xt_2.fastq.gz,CLL_10-7434_S255_L007_R1_001.fastq.gz,CLL_10-7434_S255_L007_R2_001.fastq.gz,RNCBOEQE,P2467,P2467_N726-S518,CLL_10_7434_E09,10/7434
CLL_52,AG0210,N727-S518-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N727-S518-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/7/fastq/CCHJ9ANXX_7_N727-S518-NX-xt_2.fastq.gz,CLL_14-2116_S329_L007_R1_001.fastq.gz,CLL_14-2116_S329_L007_R2_001.fastq.gz,ROPIBXHO,P2467,P2467_N727-S518,CLL_14_2116_E10,14/2116
CLL_52,AF9498,N705-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N705-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N705-S507-NX-xt_2.fastq.gz,CLL_05-76_S119_L006_R1_001.fastq.gz,CLL_05-76_S119_L006_R2_001.fastq.gz,ROQLONCR,P2460,P2460_N705-S507,CLL_05_76_E05,05/76
CLL_52,AG0784,N719-S521-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N719-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N719-S521-NX-xt_2.fastq.gz,CLL_05-599_S220_L001_R1_001.fastq.gz,CLL_05-599_S220_L001_R2_001.fastq.gz,RPHAILVE,P2471,P2471_N719-S521,CLL_05_599_G03,05/599
CLL_52,AG0681,N702-S522-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N702-S522-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N702-S522-NX-xt_2.fastq.gz,CLL_05-599_S48_L001_R1_001.fastq.gz,CLL_05-599_S48_L001_R2_001.fastq.gz,RPHVPSII,P2470,P2470_N702-S522,CLL_05_599_H02,05/599
CLL_52,AF9514,N707-S507-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N707-S507-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N707-S507-NX-xt_2.fastq.gz,CLL_10-7434_S316_L006_R1_001.fastq.gz,CLL_10-7434_S316_L006_R2_001.fastq.gz,RQGETJQD,P2460,P2460_N707-S507,CLL_10_7434_E07,10/7434
CLL_52,AG0557,N714-S506-NX-xt,63,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N714-S506-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCJ02ANXX/1/fastq/CCJ02ANXX_1_N714-S506-NX-xt_2.fastq.gz,CLL_14-2116_S239_L001_R1_001.fastq.gz,CLL_14-2116_S239_L001_R2_001.fastq.gz,RQQPEKOC,P2468,P2468_N714-S506,CLL_14_2116_D11,14/2116
CLL_52,AF9764,N718-S521-NX-xt,63,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N718-S521-NX-xt_1.fastq.gz,/scratch/project/production/fastq/CCHJ9ANXX/6/fastq/CCHJ9ANXX_6_N718-S521-NX-xt_2.fastq.gz,CLL_05-599_S55_L006_R1_001.fastq.gz,CLL_05-599_S55_L006_R2_001.fastq.gz,RRVFYWWO,P2463,P2463_N718-S521,CLL_05_599_G02,05/599
